School Name,City,State,Country,Website,Program Name,Degree Level,Accreditation Dates,Accredited Campus Locations,Criteria,Date of Next Comprehensive Review,Accredited By,International Mutual Recognition Aggreement
"City University of New York, City College",New York,New York," United States",www.ccny.cuny.edu,Mechanical Engineering,Bachelors,"Oct 1, 1936 – Present",Main Campus,Mechanical Engineering,2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
"City University of New York, City College",New York,New York," United States",www.ccny.cuny.edu,Computer Engineering,Bachelors,"Oct 1, 2003 – Present",Main Campus,Computer Engineering,2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
"City University of New York, City College",New York,New York," United States",www.ccny.cuny.edu,Earth System Science and Environmental Engineering,Bachelors,"Oct 1, 2009 – Present",Main Campus,Environmental Engineering,2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
"City University of New York, City College",New York,New York," United States",www.ccny.cuny.edu,Biomedical Engineering,Bachelors,"Oct 1, 2009 – Present",Main Campus,Bioengineering and Biomedical Engineering,2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
"City University of New York, College of Staten Island",Staten Island,New York," United States",www.csi.cuny.edu,Computer Science,Bachelors,"Oct 1, 1989 – Present",Main Campus,Computer Science,2021-2022,CAC,Seoul Accord
"City University of New York, College of Staten Island",Staten Island,New York," United States",www.csi.cuny.edu,Engineering Science,Bachelors,"Oct 1, 1985 – Present",Main Campus,"Engineering, General Engineering, Engineering Physics, and Engineering Science",2020-2021,EAC,Washington Accord | Bilateral Engineers Canada
"City University of New York, College of Staten Island",Staten Island,New York," United States",www.csi.cuny.edu,Electrical Engineering,Bachelors,"Oct 1, 2013 – Present",Main Campus,Electrical and Electronics Engineering,2020-2021,EAC,Washington Accord | Bilateral Engineers Canada
Nicholls State University,Thibodaux,Louisiana," United States",www.nicholls.edu,Geomatics,Bachelors,"Oct 1, 2008 – Present",Main Campus,Surveying and Geomatics,2021-2022,ANSAC,
Norfolk State University,Norfolk,Virginia," United States",www.nsu.edu,Computer Science,Bachelors,"Oct 1, 1991 – Present",Main Campus,Computer Science,2023-2024,CAC,Seoul Accord
Norfolk State University,Norfolk,Virginia," United States",www.nsu.edu,Electrical and Electronics Engineering,Bachelors,"Oct 1, 2006 – Present",Main Campus,Electrical and Electronics Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
Norfolk State University,Norfolk,Virginia," United States",www.nsu.edu,Optical Engineering,Bachelors,"Oct 1, 2006 – Present",Main Campus,Optical Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Civil Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Civil Engineering,2021-2022,EAC,
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Electrical Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Electrical and Electronics Engineering,2021-2022,EAC,
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Electronics Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Electrical and Electronics Engineering,2021-2022,EAC,
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Industrial Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Industrial Engineering,2021-2022,EAC,
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Mechanical Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Mechanical Engineering,2021-2022,EAC,
Universidad del Norte,Barranquilla,,Colombia,www.uninorte.edu.co,Systems Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Systems Engineering,2021-2022,EAC,
University of North Alabama,Florence,Alabama," United States",www.una.edu,Industrial Hygiene,Bachelors,"Oct 1, 2001 – Present",Main Campus,Industrial Hygiene,2020-2021,ANSAC,
University of North Alabama,Florence,Alabama," United States",www.una.edu,Industrial Hygiene,Bachelors,"Oct 1, 2001 – Present",Main Campus,Industrial Hygiene,2020-2021,ANSAC,
University of North Alabama,Florence,Alabama," United States",www.una.edu,Computer Information Systems,Bachelors,"Oct 1, 2006 – Present",Main Campus,Information Systems,2019-2020,CAC,Seoul Accord
University of North Alabama,Florence,Alabama," United States",www.una.edu,Computer Science,Bachelors,"Oct 1, 2012 – Present",Main Campus,Computer Science,2019-2020,CAC,Seoul Accord
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Geomatics,Bachelors,"Oct 1, 2015 – Present",Main Campus,Surveying and Geomatics,2022-2023,ANSAC,
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Construction Management,Bachelors,"Oct 1, 2017 – Present",Main Campus,Construction Management,2022-2023,ANSAC,
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Biological Engineering,Bachelors,"Oct 1, 1989 – Present",Main Campus,Biological Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Architectural Engineering,Bachelors,"Oct 1, 1969 – Present",Main Campus,Architectural Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Chemical Engineering,Bachelors,"Oct 1, 1989 – Present",Main Campus,"Chemical, Biochemical, Biomolecular Engineering",2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Mechanical Engineering,Bachelors,"Oct 1, 1969 – Present",Main Campus,Mechanical Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Computer Engineering,Bachelors,"Oct 1, 2008 – Present",Main Campus,Computer Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Bioengineering,Bachelors,"Oct 1, 2013 – Present",Main Campus,Bioengineering and Biomedical Engineering,2019-2020,EAC,Washington Accord | Bilateral Engineers Canada
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Applied Engineering Technology,Bachelors,"Oct 1, 2016 – Present",Main Campus,Engineering Technology (General),2023-2024,ETAC,Sydney Accord
North Carolina Agricultural and Technical State University,Greensboro,North Carolina," United States",www.ncat.edu,Electronics Technology,Bachelors,"Oct 1, 2016 – Present",Main Campus,Electrical and Electronics Engineering Technology,2023-2024,ETAC,Sydney Accord
